age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,is_recid,is_violent_recid,decile_score.1,v_decile_score,priors_count.1,start,end,event,race,0,1,2,3,4,5,6,7,8,9,10,11,12,13
46,0,5,0,0,0,-1,2,0,0,5,3,0,0,1169,0,White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
24,0,7,0,0,0,0,0,0,0,7,4,0,2,831,0,Non-White,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
24,0,3,0,0,0,0,0,0,0,3,4,0,0,1173,0,Non-White,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40,0,3,0,0,0,0,0,0,0,3,3,0,0,1155,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
36,0,2,0,0,1,0,0,0,0,2,1,1,0,781,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
24,0,2,0,0,0,0,0,0,0,2,3,0,1,1060,0,White,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
55,0,1,0,0,2,-1,1,0,0,1,1,2,0,1040,0,Non-White,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38,0,7,0,0,14,-1,1,0,0,7,3,14,55,773,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31,0,1,0,0,1,-1,1,0,0,1,2,1,0,940,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30,0,2,0,0,3,-1,1,0,0,2,2,3,0,810,0,Non-White,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
37,0,8,0,0,16,-1,1,1,1,8,3,16,1,64,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
41,0,2,0,0,1,0,0,0,0,2,1,1,29,1173,0,White,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20,0,5,0,0,0,-1,1,1,1,5,7,0,0,159,1,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22,0,5,0,0,1,0,1,0,0,5,5,1,9,848,0,White,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
38,0,6,0,0,7,-1,1,0,0,6,8,7,197,1100,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
31,0,5,0,0,0,-1,1,0,0,5,2,0,7,945,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
28,0,7,0,0,0,0,1,0,0,7,4,0,54,224,0,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21,0,7,1,0,2,-1,1,1,1,7,8,2,2,269,1,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
39,0,8,0,0,1,-1,1,0,0,8,4,1,0,1098,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
45,0,1,0,0,0,0,1,0,0,1,1,0,1,732,0,Non-White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
27,0,7,0,0,9,-1,1,1,1,7,6,9,0,45,1,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30,0,1,0,0,0,0,0,0,0,1,2,0,0,757,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
43,0,1,0,0,2,0,0,0,0,1,1,2,1,1093,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
26,0,4,0,0,1,-1,1,0,0,4,3,1,0,902,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
32,0,2,3,0,7,-1,1,1,0,2,2,7,4,613,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
57,0,1,0,0,2,-1,1,0,0,1,1,2,0,857,0,White,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40,0,1,0,0,0,0,0,0,0,1,1,0,0,1127,0,White,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,0,10,0,0,1,-1,61,0,0,10,10,1,10,12,0,White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36,0,2,0,0,2,-4,4,0,0,2,2,2,0,1127,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
35,0,8,0,0,6,0,0,1,1,8,5,6,1,187,1,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
49,0,2,0,0,0,-1,1,0,0,2,1,0,0,1045,0,Non-White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21,0,5,1,0,2,-1,1,1,1,5,5,2,7,176,1,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33,0,2,0,0,0,-1,1,0,0,2,1,0,0,1039,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
55,0,4,0,0,5,-1,1,0,0,4,3,5,300,1181,0,Non-White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
26,0,4,0,0,0,-1,2,0,0,4,4,0,0,1077,0,White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
52,0,1,0,0,6,-13,13,0,0,1,1,6,0,678,0,White,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
52,0,8,0,0,16,-1,1,1,1,8,5,16,0,551,1,Non-White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
60,0,2,0,0,2,-1,1,0,0,2,1,2,10,937,0,White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
44,0,2,0,0,0,-1,1,0,0,2,1,0,1,949,0,White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30,0,2,0,0,1,-18,18,0,0,2,2,1,0,960,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25,0,4,0,0,2,-1,1,0,0,4,4,2,0,744,0,Non-White,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
22,0,6,0,0,1,-12,13,0,0,6,4,1,0,564,0,White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
28,0,3,0,0,0,-1,1,0,0,3,4,0,190,320,0,Non-White,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30,0,1,0,0,0,0,0,0,0,1,2,0,0,914,0,White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
39,0,5,0,0,9,0,0,0,0,5,1,9,0,1072,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
46,0,1,0,0,1,-1,1,0,0,1,1,1,0,934,0,Non-White,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
47,0,2,0,0,3,-1,1,0,0,2,1,3,3,1151,0,Non-White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
26,0,7,0,0,5,-1,1,0,0,7,6,5,357,1129,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23,0,3,0,0,0,-1,1,0,0,3,4,0,24,957,0,Non-White,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
54,0,2,0,0,0,-1,1,0,0,2,1,0,1,858,0,White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50,0,6,0,0,2,0,1760,0,0,6,5,2,31,934,0,Non-White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25,0,3,0,0,1,-1,1,0,0,3,5,1,0,915,0,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
46,0,1,0,0,0,0,0,0,0,1,1,0,0,1145,0,White,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
22,0,4,0,0,0,-1,1,0,0,4,5,0,0,1141,0,White,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
38,1,4,0,0,10,0,0,1,1,4,1,10,0,228,1,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18,5,5,0,2,4,7,138,1,1,5,9,4,0,7,0,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,0,6,0,0,0,-1,1,0,0,6,5,0,11,964,0,White,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32,0,5,0,1,8,-8,8,1,1,5,2,8,0,309,1,Non-White,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25,0,6,0,0,2,0,0,1,0,6,7,2,0,947,1,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
53,0,2,0,0,0,-1,1,0,0,2,1,0,10,1076,0,White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
39,0,3,0,0,0,-3,3,0,0,3,4,0,0,1152,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
37,0,4,0,0,2,-1,1,1,1,4,3,2,50,664,1,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
24,0,9,0,0,7,-1,1,0,0,9,7,7,0,779,0,Non-White,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,0,1,0,0,0,-1,1,0,0,1,1,0,0,1118,0,White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
24,0,4,0,4,1,-24,24,0,0,4,4,1,0,1046,0,White,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
46,0,1,0,0,1,-4,4,0,0,1,1,1,0,746,0,White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
32,0,7,0,0,7,-1,1,0,0,7,3,7,0,1091,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
24,0,3,0,0,2,-25,25,0,0,3,4,2,0,1103,0,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38,0,1,0,0,0,-1,1,0,0,1,1,0,2,1103,0,White,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
57,0,1,0,0,2,-28,28,0,0,1,1,2,0,1149,0,White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
43,0,1,0,0,0,-1,1,0,0,1,1,0,1,974,0,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
22,0,6,0,0,0,0,0,0,0,6,6,0,0,1115,0,Non-White,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28,0,9,0,0,9,-12,12,1,1,9,9,9,0,91,1,Non-White,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
51,0,4,0,0,3,-1,1,0,0,4,3,3,6,738,0,White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
41,0,1,0,0,3,-1,1,0,0,1,1,3,0,750,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
24,0,7,0,0,1,-1,1,0,0,7,5,1,0,1161,0,White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27,1,10,2,1,6,-1,1,0,0,10,10,6,0,159,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
25,0,4,0,0,0,-1,1,0,0,4,4,0,0,455,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
56,0,3,0,0,3,0,0,0,0,3,2,3,0,1053,0,White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,0,4,0,0,1,-1,1,0,0,4,3,1,1,816,0,Non-White,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21,0,8,0,0,0,-1,1,0,0,8,9,0,1,756,0,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
28,0,2,0,0,0,-1,1,0,0,2,2,0,0,920,0,Non-White,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
35,0,1,0,0,2,0,1,0,0,1,1,2,0,217,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
23,0,2,0,0,0,-1,1,0,0,2,5,0,0,1113,0,White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
48,0,8,0,0,4,0,4200,0,0,8,4,4,0,43,0,Non-White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
37,0,9,0,0,2,0,0,0,0,9,7,2,403,1139,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,0,1,0,0,0,-1,2,0,0,1,1,0,0,51,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
23,0,7,0,1,5,-1,1,1,1,7,4,5,1,237,1,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
24,0,4,0,0,0,0,1,0,0,4,3,0,1,806,0,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
44,0,7,0,0,2,-1,1,0,0,7,4,2,4,1161,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
26,0,2,0,0,0,-1,1,0,0,2,2,0,0,958,0,Non-White,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,0,6,0,0,2,-1,1,0,0,6,5,2,1,531,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26,0,2,0,1,0,-1,1,0,0,2,2,0,0,1039,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30,0,1,0,0,1,-1,1,0,0,1,1,1,0,1039,0,White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
42,0,2,0,0,1,-2,39,0,0,2,2,1,0,1134,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28,0,3,0,0,0,-1,1,1,1,3,3,0,1,374,1,Non-White,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20,0,3,0,0,0,-1,1,0,0,3,6,0,10,61,0,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
24,0,7,2,0,7,-1,1,0,0,7,4,7,0,820,0,White,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21,0,9,0,0,1,-1,1,0,0,9,9,1,3,907,0,Non-White,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
27,0,5,0,0,8,-1,1,1,1,5,6,8,25,44,1,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42,0,1,0,0,0,0,1,0,0,1,1,0,6,901,0,White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
55,0,1,0,0,0,-3,3,0,0,1,1,0,0,779,0,White,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
23,0,4,0,0,0,0,0,0,0,4,6,0,1,1064,0,Non-White,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
64,0,1,0,0,0,-1,1,0,0,1,1,0,3,1070,0,Non-White,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
48,0,1,0,0,0,-1,1,0,0,1,1,0,1,921,0,Non-White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30,0,2,0,0,0,-1,1,0,0,2,3,0,0,1041,0,White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
22,0,4,0,0,1,-3,4,0,0,4,4,1,0,815,0,Non-White,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
24,0,4,0,0,0,0,0,0,0,4,5,0,0,897,0,White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30,0,7,0,0,3,-1,1,0,0,7,7,3,205,1068,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31,0,10,0,0,1,-1,1,0,0,10,6,1,0,106,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23,0,7,0,0,0,-1,1,0,0,7,8,0,0,1129,0,Non-White,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
28,0,6,0,0,11,-1,1,1,1,6,5,11,1,252,1,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24,0,2,0,1,0,-1,1,0,0,2,4,0,0,776,0,Non-White,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31,0,1,0,0,1,0,0,0,0,1,1,1,1,856,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,0,4,0,0,3,0,1,1,1,4,3,3,0,491,1,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28,0,3,0,0,4,-1,1,1,1,3,4,4,33,259,1,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
49,0,5,0,0,0,-1,1,0,0,5,2,0,0,1142,0,White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
42,0,1,0,0,0,0,1,0,0,1,1,0,0,737,0,White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38,0,2,0,0,4,-1,1,0,0,2,2,4,0,55,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
36,0,6,0,0,0,-1,1,0,0,6,1,0,0,891,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29,0,10,0,0,11,-1,1,0,0,10,5,11,0,1128,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
39,0,2,0,0,2,-1,1,0,0,2,1,2,0,1075,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
47,0,2,0,0,0,-1,1,0,0,2,1,0,2,1053,0,White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
63,0,1,0,0,2,-1,1,0,0,1,1,2,1,734,0,Non-White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
55,0,5,0,0,27,-1,1,0,0,5,1,27,1,733,0,White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
54,0,2,0,0,2,-1,1,1,1,2,1,2,0,528,1,Non-White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
37,0,2,0,0,1,-9,9,0,0,2,1,1,0,869,0,White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34,0,1,0,0,0,-1,1,0,0,1,2,0,0,496,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
57,0,1,0,0,0,-1,1,1,1,1,1,0,0,889,1,Non-White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
32,0,9,0,1,8,-1,1,0,0,9,4,8,0,202,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
26,0,5,0,0,2,-1,1,1,1,5,6,2,21,435,0,Non-White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29,0,4,0,0,2,-1,1,0,0,4,2,2,2,1059,0,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
53,0,5,0,0,20,-3,3,0,0,5,5,20,0,31,0,Non-White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
57,0,1,0,0,1,-15,15,0,0,1,1,1,0,1117,0,Non-White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
27,0,2,0,0,0,-1,1,0,0,2,3,0,43,1081,0,White,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
48,0,2,0,0,0,-1,1,0,0,2,1,0,0,798,0,White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,0,2,0,0,0,0,0,1,1,2,2,0,3,124,1,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25,0,4,0,0,1,0,0,1,1,4,4,1,3,227,1,White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
67,0,1,0,0,0,-1,1,0,0,1,1,0,1,1063,0,White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29,0,5,0,1,2,0,0,1,0,5,3,2,0,830,1,Non-White,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
53,0,2,0,0,3,-1,1,0,0,2,1,3,1,1044,0,Non-White,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
49,0,1,0,0,0,-4,4,0,0,1,1,0,0,1110,0,Non-White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
44,0,1,0,0,0,-1,1,1,0,1,1,0,0,848,1,White,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
55,0,1,0,0,0,-1,1,0,0,1,1,0,0,741,0,Non-White,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
46,0,1,0,0,0,-1,1,1,0,1,1,0,0,809,0,Non-White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
48,0,6,0,0,0,-1,1,1,1,6,1,0,9,622,1,Non-White,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
77,0,1,0,0,1,-1,3608,1,1,1,1,1,1,692,1,Non-White,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
54,0,2,0,0,3,-1,1,0,0,2,1,3,0,1072,0,White,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
